Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","New Food Balances","276","Sudan","5511","Production","2517","Millet and products","2017","2017","1000 tonnes","954","S","Standardized data"
"FBS","New Food Balances","276","Sudan","5511","Production","2518","Sorghum and products","2017","2017","1000 tonnes","3743","S","Standardized data"
"FBS","New Food Balances","207","Suriname","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","207","Suriname","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","289","S","Standardized data"
"FBS","New Food Balances","207","Suriname","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","210","Sweden","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","3299","S","Standardized data"
"FBS","New Food Balances","210","Sweden","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","210","Sweden","5511","Production","2513","Barley and products","2017","2017","1000 tonnes","1635","S","Standardized data"
"FBS","New Food Balances","210","Sweden","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","210","Sweden","5511","Production","2515","Rye and products","2017","2017","1000 tonnes","142","S","Standardized data"
"FBS","New Food Balances","210","Sweden","5511","Production","2516","Oats","2017","2017","1000 tonnes","676","S","Standardized data"
"FBS","New Food Balances","210","Sweden","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","198","S","Standardized data"
"FBS","New Food Balances","211","Switzerland","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","531","S","Standardized data"
"FBS","New Food Balances","211","Switzerland","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","211","Switzerland","5511","Production","2513","Barley and products","2017","2017","1000 tonnes","207","S","Standardized data"
"FBS","New Food Balances","211","Switzerland","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","162","S","Standardized data"
"FBS","New Food Balances","211","Switzerland","5511","Production","2515","Rye and products","2017","2017","1000 tonnes","12","S","Standardized data"
"FBS","New Food Balances","211","Switzerland","5511","Production","2516","Oats","2017","2017","1000 tonnes","10","S","Standardized data"
"FBS","New Food Balances","211","Switzerland","5511","Production","2517","Millet and products","2017","2017","1000 tonnes","1","S","Standardized data"
"FBS","New Food Balances","211","Switzerland","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","53","S","Standardized data"
"FBS","New Food Balances","208","Tajikistan","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","900","S","Standardized data"
"FBS","New Food Balances","208","Tajikistan","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","98","S","Standardized data"
"FBS","New Food Balances","208","Tajikistan","5511","Production","2513","Barley and products","2017","2017","1000 tonnes","146","S","Standardized data"
"FBS","New Food Balances","208","Tajikistan","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","218","S","Standardized data"
"FBS","New Food Balances","208","Tajikistan","5511","Production","2515","Rye and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","208","Tajikistan","5511","Production","2516","Oats","2017","2017","1000 tonnes","3","S","Standardized data"
"FBS","New Food Balances","208","Tajikistan","5511","Production","2517","Millet and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","208","Tajikistan","5511","Production","2518","Sorghum and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","216","Thailand","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","60","S","Standardized data"
"FBS","New Food Balances","216","Thailand","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","33383","S","Standardized data"
"FBS","New Food Balances","216","Thailand","5511","Production","2513","Barley and products","2017","2017","1000 tonnes","28","S","Standardized data"
"FBS","New Food Balances","216","Thailand","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","5441","S","Standardized data"
"FBS","New Food Balances","216","Thailand","5511","Production","2518","Sorghum and products","2017","2017","1000 tonnes","43","S","Standardized data"
"FBS","New Food Balances","216","Thailand","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","312","S","Standardized data"
"FBS","New Food Balances","176","Timor-Leste","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","87","S","Standardized data"
"FBS","New Food Balances","176","Timor-Leste","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","125","S","Standardized data"
"FBS","New Food Balances","217","Togo","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","217","Togo","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","141","S","Standardized data"
"FBS","New Food Balances","217","Togo","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","855","S","Standardized data"
"FBS","New Food Balances","217","Togo","5511","Production","2517","Millet and products","2017","2017","1000 tonnes","26","S","Standardized data"
"FBS","New Food Balances","217","Togo","5511","Production","2518","Sorghum and products","2017","2017","1000 tonnes","276","S","Standardized data"
"FBS","New Food Balances","217","Togo","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","4","S","Standardized data"
"FBS","New Food Balances","220","Trinidad and Tobago","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","8","S","Standardized data"
"FBS","New Food Balances","220","Trinidad and Tobago","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","2","S","Standardized data"
"FBS","New Food Balances","220","Trinidad and Tobago","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","3","S","Standardized data"
"FBS","New Food Balances","222","Tunisia","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","1100","S","Standardized data"
"FBS","New Food Balances","222","Tunisia","5511","Production","2513","Barley and products","2017","2017","1000 tonnes","476","S","Standardized data"
"FBS","New Food Balances","222","Tunisia","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","222","Tunisia","5511","Production","2516","Oats","2017","2017","1000 tonnes","1","S","Standardized data"
"FBS","New Food Balances","222","Tunisia","5511","Production","2518","Sorghum and products","2017","2017","1000 tonnes","1","S","Standardized data"
"FBS","New Food Balances","222","Tunisia","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","64","S","Standardized data"
"FBS","New Food Balances","223","Turkey","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","21500","S","Standardized data"
"FBS","New Food Balances","223","Turkey","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","900","S","Standardized data"
"FBS","New Food Balances","223","Turkey","5511","Production","2513","Barley and products","2017","2017","1000 tonnes","7100","S","Standardized data"
"FBS","New Food Balances","223","Turkey","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","5900","S","Standardized data"
"FBS","New Food Balances","223","Turkey","5511","Production","2515","Rye and products","2017","2017","1000 tonnes","320","S","Standardized data"
"FBS","New Food Balances","223","Turkey","5511","Production","2516","Oats","2017","2017","1000 tonnes","250","S","Standardized data"
"FBS","New Food Balances","223","Turkey","5511","Production","2517","Millet and products","2017","2017","1000 tonnes","5","S","Standardized data"
"FBS","New Food Balances","223","Turkey","5511","Production","2518","Sorghum and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","223","Turkey","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","203","S","Standardized data"
"FBS","New Food Balances","213","Turkmenistan","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","1000","S","Standardized data"
"FBS","New Food Balances","213","Turkmenistan","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","130","S","Standardized data"
"FBS","New Food Balances","213","Turkmenistan","5511","Production","2513","Barley and products","2017","2017","1000 tonnes","25","S","Standardized data"
"FBS","New Food Balances","213","Turkmenistan","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","48","S","Standardized data"
"FBS","New Food Balances","213","Turkmenistan","5511","Production","2516","Oats","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","213","Turkmenistan","5511","Production","2517","Millet and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","213","Turkmenistan","5511","Production","2518","Sorghum and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","213","Turkmenistan","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","226","Uganda","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","24","S","Standardized data"
"FBS","New Food Balances","226","Uganda","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","262","S","Standardized data"
"FBS","New Food Balances","226","Uganda","5511","Production","2513","Barley and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","226","Uganda","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","3150","S","Standardized data"
"FBS","New Food Balances","226","Uganda","5511","Production","2515","Rye and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","226","Uganda","5511","Production","2517","Millet and products","2017","2017","1000 tonnes","214","S","Standardized data"
"FBS","New Food Balances","226","Uganda","5511","Production","2518","Sorghum and products","2017","2017","1000 tonnes","317","S","Standardized data"
"FBS","New Food Balances","226","Uganda","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","22","S","Standardized data"
"FBS","New Food Balances","230","Ukraine","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","26209","S","Standardized data"
"FBS","New Food Balances","230","Ukraine","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","64","S","Standardized data"
"FBS","New Food Balances","230","Ukraine","5511","Production","2513","Barley and products","2017","2017","1000 tonnes","8285","S","Standardized data"
"FBS","New Food Balances","230","Ukraine","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","24669","S","Standardized data"
"FBS","New Food Balances","230","Ukraine","5511","Production","2515","Rye and products","2017","2017","1000 tonnes","508","S","Standardized data"
"FBS","New Food Balances","230","Ukraine","5511","Production","2516","Oats","2017","2017","1000 tonnes","471","S","Standardized data"
"FBS","New Food Balances","230","Ukraine","5511","Production","2517","Millet and products","2017","2017","1000 tonnes","84","S","Standardized data"
"FBS","New Food Balances","230","Ukraine","5511","Production","2518","Sorghum and products","2017","2017","1000 tonnes","199","S","Standardized data"
"FBS","New Food Balances","230","Ukraine","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","235","S","Standardized data"
"FBS","New Food Balances","225","United Arab Emirates","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","225","United Arab Emirates","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","225","United Arab Emirates","5511","Production","2513","Barley and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","225","United Arab Emirates","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","6","S","Standardized data"
"FBS","New Food Balances","225","United Arab Emirates","5511","Production","2518","Sorghum and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","225","United Arab Emirates","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","229","United Kingdom of Great Britain and Northern Ireland","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","14837","S","Standardized data"
"FBS","New Food Balances","229","United Kingdom of Great Britain and Northern Ireland","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","229","United Kingdom of Great Britain and Northern Ireland","5511","Production","2513","Barley and products","2017","2017","1000 tonnes","7169","S","Standardized data"
"FBS","New Food Balances","229","United Kingdom of Great Britain and Northern Ireland","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","229","United Kingdom of Great Britain and Northern Ireland","5511","Production","2515","Rye and products","2017","2017","1000 tonnes","51","S","Standardized data"
"FBS","New Food Balances","229","United Kingdom of Great Britain and Northern Ireland","5511","Production","2516","Oats","2017","2017","1000 tonnes","875","S","Standardized data"
"FBS","New Food Balances","229","United Kingdom of Great Britain and Northern Ireland","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","99","S","Standardized data"
"FBS","New Food Balances","215","United Republic of Tanzania","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","102","S","Standardized data"
"FBS","New Food Balances","215","United Republic of Tanzania","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","2872","S","Standardized data"
"FBS","New Food Balances","215","United Republic of Tanzania","5511","Production","2513","Barley and products","2017","2017","1000 tonnes","13","S","Standardized data"
"FBS","New Food Balances","215","United Republic of Tanzania","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","5940","S","Standardized data"
"FBS","New Food Balances","215","United Republic of Tanzania","5511","Production","2515","Rye and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","215","United Republic of Tanzania","5511","Production","2517","Millet and products","2017","2017","1000 tonnes","318","S","Standardized data"
"FBS","New Food Balances","215","United Republic of Tanzania","5511","Production","2518","Sorghum and products","2017","2017","1000 tonnes","797","S","Standardized data"
"FBS","New Food Balances","215","United Republic of Tanzania","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","52","S","Standardized data"
"FBS","New Food Balances","231","United States of America","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","47461","S","Standardized data"
"FBS","New Food Balances","231","United States of America","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","8084","S","Standardized data"
"FBS","New Food Balances","231","United States of America","5511","Production","2513","Barley and products","2017","2017","1000 tonnes","3119","S","Standardized data"
"FBS","New Food Balances","231","United States of America","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","397603","S","Standardized data"
"FBS","New Food Balances","231","United States of America","5511","Production","2515","Rye and products","2017","2017","1000 tonnes","260","S","Standardized data"
"FBS","New Food Balances","231","United States of America","5511","Production","2516","Oats","2017","2017","1000 tonnes","720","S","Standardized data"
"FBS","New Food Balances","231","United States of America","5511","Production","2517","Millet and products","2017","2017","1000 tonnes","405","S","Standardized data"
"FBS","New Food Balances","231","United States of America","5511","Production","2518","Sorghum and products","2017","2017","1000 tonnes","9192","S","Standardized data"
"FBS","New Food Balances","231","United States of America","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","245","S","Standardized data"
"FBS","New Food Balances","234","Uruguay","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","757","S","Standardized data"
"FBS","New Food Balances","234","Uruguay","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","1360","S","Standardized data"
"FBS","New Food Balances","234","Uruguay","5511","Production","2513","Barley and products","2017","2017","1000 tonnes","385","S","Standardized data"
"FBS","New Food Balances","234","Uruguay","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","309","S","Standardized data"
"FBS","New Food Balances","234","Uruguay","5511","Production","2516","Oats","2017","2017","1000 tonnes","32","S","Standardized data"
"FBS","New Food Balances","234","Uruguay","5511","Production","2518","Sorghum and products","2017","2017","1000 tonnes","140","S","Standardized data"
"FBS","New Food Balances","234","Uruguay","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","4","S","Standardized data"
"FBS","New Food Balances","155","Vanuatu","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","1","S","Standardized data"
"FBS","New Food Balances","236","Venezuela (Bolivarian Republic of)","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","236","Venezuela (Bolivarian Republic of)","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","405","S","Standardized data"
"FBS","New Food Balances","236","Venezuela (Bolivarian Republic of)","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","1050","S","Standardized data"
"FBS","New Food Balances","236","Venezuela (Bolivarian Republic of)","5511","Production","2518","Sorghum and products","2017","2017","1000 tonnes","20","S","Standardized data"
"FBS","New Food Balances","236","Venezuela (Bolivarian Republic of)","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","237","Viet Nam","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","237","Viet Nam","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","42764","S","Standardized data"
"FBS","New Food Balances","237","Viet Nam","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","5110","S","Standardized data"
"FBS","New Food Balances","237","Viet Nam","5511","Production","2517","Millet and products","2017","2017","1000 tonnes","4","S","Standardized data"
"FBS","New Food Balances","249","Yemen","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","90","S","Standardized data"
"FBS","New Food Balances","249","Yemen","5511","Production","2513","Barley and products","2017","2017","1000 tonnes","21","S","Standardized data"
"FBS","New Food Balances","249","Yemen","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","42","S","Standardized data"
"FBS","New Food Balances","249","Yemen","5511","Production","2517","Millet and products","2017","2017","1000 tonnes","65","S","Standardized data"
"FBS","New Food Balances","249","Yemen","5511","Production","2518","Sorghum and products","2017","2017","1000 tonnes","283","S","Standardized data"
"FBS","New Food Balances","251","Zambia","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","194","S","Standardized data"
"FBS","New Food Balances","251","Zambia","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","38","S","Standardized data"
"FBS","New Food Balances","251","Zambia","5511","Production","2513","Barley and products","2017","2017","1000 tonnes","11","S","Standardized data"
"FBS","New Food Balances","251","Zambia","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","3607","S","Standardized data"
"FBS","New Food Balances","251","Zambia","5511","Production","2517","Millet and products","2017","2017","1000 tonnes","33","S","Standardized data"
"FBS","New Food Balances","251","Zambia","5511","Production","2518","Sorghum and products","2017","2017","1000 tonnes","17","S","Standardized data"
"FBS","New Food Balances","251","Zambia","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","9","S","Standardized data"
"FBS","New Food Balances","181","Zimbabwe","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","45","S","Standardized data"
"FBS","New Food Balances","181","Zimbabwe","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","1","S","Standardized data"
"FBS","New Food Balances","181","Zimbabwe","5511","Production","2513","Barley and products","2017","2017","1000 tonnes","56","S","Standardized data"
"FBS","New Food Balances","181","Zimbabwe","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","901","S","Standardized data"
"FBS","New Food Balances","181","Zimbabwe","5511","Production","2516","Oats","2017","2017","1000 tonnes","1","S","Standardized data"
"FBS","New Food Balances","181","Zimbabwe","5511","Production","2517","Millet and products","2017","2017","1000 tonnes","45","S","Standardized data"
"FBS","New Food Balances","181","Zimbabwe","5511","Production","2518","Sorghum and products","2017","2017","1000 tonnes","69","S","Standardized data"
"FBS","New Food Balances","181","Zimbabwe","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","3","S","Standardized data"
"FBS","New Food Balances","5000","World","5511","Production","2511","Wheat and products","2017","2017","1000 tonnes","771775","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","New Food Balances","5000","World","5511","Production","2805","Rice and products","2017","2017","1000 tonnes","767558","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","New Food Balances","5000","World","5511","Production","2513","Barley and products","2017","2017","1000 tonnes","148111","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","New Food Balances","5000","World","5511","Production","2514","Maize and products","2017","2017","1000 tonnes","1161299","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","New Food Balances","5000","World","5511","Production","2515","Rye and products","2017","2017","1000 tonnes","13760","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","New Food Balances","5000","World","5511","Production","2516","Oats","2017","2017","1000 tonnes","26158","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","New Food Balances","5000","World","5511","Production","2517","Millet and products","2017","2017","1000 tonnes","28452","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","New Food Balances","5000","World","5511","Production","2518","Sorghum and products","2017","2017","1000 tonnes","56610","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","New Food Balances","5000","World","5511","Production","2520","Cereals, Other","2017","2017","1000 tonnes","32443","A","Aggregate, may include official, semi-official, estimated or calculated data"
